Reporter Name,Partner Name,Year,Trade Flow,Product Group,Export (US$ Thousand),Import (US$ Thousand),Export Product Share (%),Import Product Share (%),Revealed comparative advantage,World Growth (%),Country Growth (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports (US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand)
India,Croatia,2016,EXPIMP,Fuels,204.67,97.1,0.17,0.34,0,-7.3,24.23,4.17,4.17,9,88.89,11.11,0,0,5,0,0,97.1,0,4.17,4.17,9,88.89,11.11,0,0,5,0,0,97.1,0
India,Hungary,2016,EXPIMP,Fuels,0,172.91,,0.08,0,,,4.58,4.96,14,92.86,7.14,0,0,5,0,0,172.91,0,4.58,4.96,14,92.86,7.14,0,0,5,0,0,172.91,0
India,Indonesia,2016,EXPIMP,Fuels,91216.51,4730827.28,2.91,38.81,0.11,-12.34,-29.69,1.85,0.02,23,65.22,34.78,0,0,5,0,0,41150.12,4689677.15,9.54,9.51,23,86.96,13.04,0,0,55,0,0,4526906.12,203921.15
India,Ireland,2016,EXPIMP,Fuels,15.78,47.75,0,0.01,0,-14.08,19.51,3.89,3.46,16,93.75,6.25,0,0,5,0,0,47.75,0,3.89,3.46,16,93.75,6.25,0,0,5,0,0,47.75,0
India,"Iran, Islamic Rep.",2016,EXPIMP,Fuels,31135.92,6780455.73,1.29,82.15,2.46,-22.12,-29.36,4.87,0.06,41,92.68,7.32,0,0,10,0,0,93101.66,6687354.07,4.87,0.06,41,92.68,7.32,0,0,10,0,0,93101.66,6687354.07
India,Iraq,2016,EXPIMP,Fuels,92767,9899394.73,9.53,99.25,,,,3.54,0.01,17,88.24,11.76,0,0,5,0,0,16530.31,9882864.42,3.54,0.01,17,88.24,11.76,0,0,5,0,0,16530.31,9882864.42
India,Israel,2016,EXPIMP,Fuels,867622.9,1607.42,29.78,0.08,0.12,-11.35,117.68,3.33,3.72,24,91.67,8.33,0,0,5,0,0,1602.49,4.93,3.33,3.72,24,91.67,8.33,0,0,5,0,0,1602.49,4.93
India,Italy,2016,EXPIMP,Fuels,1858.23,4388.74,0.04,0.11,0.81,-10.77,49.84,4.63,4.4,24,95.83,4.17,0,0,5,0,0,4388.74,0,4.63,4.4,24,95.83,4.17,0,0,5,0,0,4388.74,0
India,Jordan,2016,EXPIMP,Fuels,73801.55,1.86,16.01,0,1.07,-12.46,-28.72,5,5,1,100,0,0,0,5,5,0,1.86,0,5,5,1,100,0,0,0,5,5,0,1.86,0
India,Japan,2016,EXPIMP,Fuels,650287.43,88982.46,16.99,0.91,0.9,-7.03,-22.39,4.19,4.15,47,97.87,2.13,0,0,5,0,0,88982.46,0,4.95,4.61,47,97.87,2.13,0,0,10,0,0,88982.46,0
India,Kazakhstan,2016,EXPIMP,Fuels,0,134924.15,,42.12,0,-5.02,-8.5,2.5,0.03,2,50,50,0,0,5,0,0,922.5,134001.65,2.5,0.03,2,50,50,0,0,5,0,0,922.5,134001.65
India,Kenya,2016,EXPIMP,Fuels,979430.08,1.33,39.85,0,2.06,-8.21,-25.88,5,5,2,100,0,0,0,5,5,0,1.33,0,5,5,2,100,0,0,0,5,5,0,1.33,0
India,"Korea, Rep.",2016,EXPIMP,Fuels,626115.83,665669.51,18.07,5.45,1.19,-11.08,5.91,3.16,3.46,31,93.55,6.45,0,0,5,0,0,565261.08,100408.44,3.97,3.52,31,93.55,6.45,0,0,5,0,0,565261.08,100408.44
India,Kuwait,2016,EXPIMP,Fuels,10496.75,3130352.13,0.74,77.58,0.7,-7.6,-2.82,3.67,0.66,23,91.3,8.7,0,0,5,0,0,419463.86,2710888.27,3.67,0.66,23,91.3,8.7,0,0,5,0,0,419463.86,2710888.27
India,Lebanon,2016,EXPIMP,Fuels,320.81,0.9,0.15,0,0.01,-2.22,-83.02,5,5,1,100,0,0,0,5,5,0,0.9,0,5,5,1,100,0,0,0,5,5,0,0.9,0
India,Latin America & Caribbean,2016,EXPIMP,Fuels,138516.68,7969720.24,1.35,43.79,,,,5.71,0.33,86,87.21,12.79,0,0,55,0,0,339568.1,7630152.14,8.14,0.33,35,91.43,8.57,0,0,55,0,0,339568.1,7630152.14
India,Sri Lanka,2016,EXPIMP,Fuels,373473.66,41761.08,9.07,6.6,0.84,-6.21,-18.15,0,0,17,0,100,0,0,0,0,0,0,41761.08,3.54,1.99,17,88.24,11.76,0,0,5,0,0,19053.13,22707.95
India,Lithuania,2016,EXPIMP,Fuels,0,133.19,,0.06,,,,3.89,2.53,12,91.67,8.33,0,0,5,0,0,133.19,0,3.89,2.53,12,91.67,8.33,0,0,5,0,0,133.19,0
India,Luxembourg,2016,EXPIMP,Fuels,0,0.9,,0,0,,,4.17,4.17,9,88.89,11.11,0,0,5,0,0,0.9,0,4.17,4.17,9,88.89,11.11,0,0,5,0,0,0.9,0
India,Latvia,2016,EXPIMP,Fuels,330.57,507.9,0.34,1.28,,,,2.5,2.5,2,100,0,0,0,2.5,2.5,0,507.9,0,2.5,2.5,2,100,0,0,0,2.5,2.5,0,507.9,0
India,Macao,2016,EXPIMP,Fuels,0,199.64,,2.6,,,,6.67,6.67,3,66.67,33.33,0,0,10,0,0,199.64,0,6.67,6.67,3,66.67,33.33,0,0,10,0,0,199.64,0
India,Maldives,2016,EXPIMP,Fuels,1196.27,29.54,0.66,0.47,0.04,-7.41,-41.08,0,0,9,0,100,0,0,0,0,0,0,29.54,4.17,4.17,9,88.89,11.11,0,0,5,0,0,29.54,0
India,Middle East & North Africa,2016,EXPIMP,Fuels,6756339.06,49903026.8,13.01,66.82,,,,4.27,0.98,311,90.68,9.32,0,0,10,0,0,9990179.18,39912847.62,4.57,0.98,58,94.83,5.17,0,0,10,0,0,9990180.97,39912845.83
India,Mexico,2016,EXPIMP,Fuels,332.36,1479709,0.01,60.59,0.21,-2.62,255.83,2.08,0,10,80,20,0,0,5,0,0,99.29,1479609.72,2.08,0,10,80,20,0,0,5,0,0,99.29,1479609.72
India,Malta,2016,EXPIMP,Fuels,47.44,1.73,0.04,0.01,0.36,-0.4,-3.7,4.17,4.17,9,88.89,11.11,0,0,5,0,0,1.73,0,4.17,4.17,9,88.89,11.11,0,0,5,0,0,1.73,0
India,Myanmar,2016,EXPIMP,Fuels,4558.89,21.49,0.4,0,0.03,-6.45,55.62,4.17,4.17,9,88.89,11.11,0,0,5,0,0,21.49,0,4.17,4.17,9,88.89,11.11,0,0,5,0,0,21.49,0
India,Mongolia,2016,EXPIMP,Fuels,0,135.29,,5.75,,,,5,5,4,100,0,0,0,5,5,0,135.29,0,5,5,4,100,0,0,0,5,5,0,135.29,0
India,Mozambique,2016,EXPIMP,Fuels,567498.24,238210.8,64.92,58.33,0.28,-0.5,789.62,0,0,5,0,100,0,0,0,0,0,0,238210.79,22.22,10.61,5,80,20,0,0,55,0,0,238210.79,0
India,Mauritius,2016,EXPIMP,Fuels,236451.82,1.6,42.46,0.01,3.98,-2.93,-10.33,6.67,6.67,3,66.67,33.33,0,0,10,0,0,1.6,0,6.67,6.67,3,66.67,33.33,0,0,10,0,0,1.6,0
India,Malaysia,2016,EXPIMP,Fuels,490637.17,1863861.65,11.71,21.54,2.12,-10.68,10.81,2.59,0.32,42,69.05,30.95,0,0,5,0,0,132529.34,1731332.31,7.04,0.45,42,95.24,4.76,0,0,55,0,0,154763.37,1709098.28
India,North America,2016,EXPIMP,Fuels,1958426.17,1623977.84,4.45,6.75,,,,5.77,7.78,83,93.98,6.02,0,0,55,0,0,1623977.63,0.2,5.99,7.78,60,95,5,0,0,55,0,0,1623977.63,0.2
India,Nigeria,2016,EXPIMP,Fuels,21717.64,7215433.32,1.25,97.41,0.05,26.76,-16.42,2.5,0.42,2,50,50,0,0,5,0,0,609670.4,6605762.92,2.5,0.42,2,50,50,0,0,5,0,0,609670.4,6605762.92
India,Netherlands,2016,EXPIMP,Fuels,1314879.68,111546.58,27.01,6.26,1.17,-7.87,-5.85,4.22,0.63,41,92.68,7.32,0,0,10,0,0,17081.11,94465.47,4.22,0.63,41,92.68,7.32,0,0,10,0,0,17081.11,94465.47
India,Norway,2016,EXPIMP,Fuels,14.46,38367.7,0.01,5.93,0,-11.59,-15.18,4.33,4.65,17,94.12,5.88,0,0,5,0,0,38367.7,0,4.33,4.65,17,94.12,5.88,0,0,5,0,0,38367.7,0
India,Nepal,2016,EXPIMP,Fuels,762278.37,14.2,16.84,0,1.39,9.72,9.29,0,0,9,0,100,0,0,0,0,0,0,14.2,4.17,4.17,9,88.89,11.11,0,0,5,0,0,14.2,0
India,New Zealand,2016,EXPIMP,Fuels,2259.51,42457.82,0.73,8.35,0.06,-8.25,-11.5,5.42,6.67,12,83.33,16.67,0,0,10,0,0,42457.82,0,5.42,6.67,12,83.33,16.67,0,0,10,0,0,42457.82,0
India,"Other Asia, nes",2016,EXPIMP,Fuels,573045.13,18733.11,31.34,0.6,2.92,-7.9,27.42,,,,,,,,,,,,,,,,,,,,,,,,
India,Oman,2016,EXPIMP,Fuels,1329418.45,311441.39,51.58,23.95,2.76,-23.62,-23.12,4.17,2.98,20,90,10,0,0,5,0,0,192336.62,119104.77,4.17,2.98,20,90,10,0,0,5,0,0,192336.62,119104.77
India,Pakistan,2016,EXPIMP,Fuels,13993.62,106119.32,0.88,23.02,0.05,-2.53,-9.52,4.79,4.82,20,95,5,0,0,5,0,0,106119.32,0,4.79,4.82,20,95,5,0,0,5,0,0,106119.32,0
India,Panama,2016,EXPIMP,Fuels,237.05,170.39,0.11,0.32,0.51,,,4.58,4.18,10,90,10,0,0,5,0,0,170.39,0,4.58,4.18,10,90,10,0,0,5,0,0,170.39,0
India,Peru,2016,EXPIMP,Fuels,1959.71,20268.35,0.29,2.05,0.02,2.12,-8.38,5,5,1,100,0,0,0,5,5,0,20268.35,0,5,5,1,100,0,0,0,5,5,0,20268.35,0
India,Philippines,2016,EXPIMP,Fuels,94665.18,3450.2,6.42,0.73,1.55,0.31,-4.92,4.17,2.5,3,100,0,0,0,5,2.5,0,3450.2,0,4.17,2.5,3,100,0,0,0,5,2.5,0,3450.2,0
India,Poland,2016,EXPIMP,Fuels,1298.67,115096.68,0.11,17.6,0.01,-9.18,6.23,4.27,4.96,31,96.77,3.23,0,0,5,0,0,115096.68,0,4.27,4.96,31,96.77,3.23,0,0,5,0,0,115096.68,0
India,"Korea, Dem. Rep.",2016,EXPIMP,Fuels,60,24.99,0.11,0.03,,,,4.17,4.17,9,88.89,11.11,0,0,5,0,0,24.99,0,4.17,4.17,9,88.89,11.11,0,0,5,0,0,24.99,0
India,Portugal,2016,EXPIMP,Fuels,33.22,25252.02,0.01,19.4,0,-11.57,13.27,4,4.6,11,100,0,0,0,5,2.5,0,25252.02,0,4,4.6,11,100,0,0,0,5,2.5,0,25252.02,0
India,Qatar,2016,EXPIMP,Fuels,41847.7,6557672.6,5.44,87.68,1.68,-10.69,140.35,4.27,3.69,21,90.48,9.52,0,0,5,0,0,4845816.95,1711855.65,4.27,3.69,21,90.48,9.52,0,0,5,0,0,4845816.95,1711855.65
India,Romania,2016,EXPIMP,Fuels,461.51,705.06,0.18,0.22,0.03,-3.21,-3.91,2.5,2.5,1,100,0,0,0,2.5,2.5,0,705.06,0,2.5,2.5,1,100,0,0,0,2.5,2.5,0,705.06,0
India,Russian Federation,2016,EXPIMP,Fuels,6080.02,582241.32,0.34,12.18,0.36,-29.14,1.56,4.85,5.32,30,90,10,0,0,10,0,0,498282.72,83958.6,4.85,5.32,30,90,10,0,0,10,0,0,498282.72,83958.6
India,South Asia,2016,EXPIMP,Fuels,1389971.49,182790.51,8.21,7.11,,,,1.37,2.8,73,26.03,73.97,0,0,5,0,0,106119.32,76671.19,4.03,4.17,23,91.3,8.7,0,0,5,0,0,160082.56,22707.95
India,Saudi Arabia,2016,EXPIMP,Fuels,558259.6,13922644.97,11.07,75.42,1.6,19.55,28.6,4.39,0.61,34,91.18,8.82,0,0,10,0,0,1811612.74,12111032.23,4.39,0.61,34,91.18,8.82,0,0,10,0,0,1811612.74,12111032.23
India,Singapore,2016,EXPIMP,Fuels,3479064.3,606421.59,47.3,9.02,2.76,-11.09,-1.48,2.43,4.39,30,73.33,26.67,0,0,5,0,0,600920.7,5500.89,3.89,4.41,30,93.33,6.67,0,0,5,0,0,606419.14,2.45
India,Somalia,2016,EXPIMP,Fuels,88.9,78.98,0.02,0.45,,,,0,0,4,0,100,0,0,0,0,0,0,78.98,5,5,4,100,0,0,0,5,5,0,78.98,0
India,Sub-Saharan Africa,2016,EXPIMP,Fuels,3731918.56,12829294.18,20.85,54.89,,,,4.66,2.37,54,61.11,38.89,0,0,55,0,0,3135039.41,9694254.77,8.72,2.57,34,91.18,8.82,0,0,55,0,0,3373329.18,9455965
India,Sudan,2016,EXPIMP,Fuels,2030.08,4765.5,0.27,2.8,0.05,79.29,1.87,0,0,1,0,100,0,0,0,0,0,0,4765.5,0,0,1,0,100,0,0,0,0,0,0,4765.5
India,Sweden,2016,EXPIMP,Fuels,94.73,22835.44,0.01,1.92,0,-4,-28.33,4.17,4.16,17,94.12,5.88,0,0,5,0,0,22835.44,0,4.17,4.16,17,94.12,5.88,0,0,5,0,0,22835.44,0
India,Chad,2016,EXPIMP,Fuels,60.3,106214.84,0.16,75.54,,,,0,0,1,0,100,0,0,0,0,0,0,106214.84,0,0,1,0,100,0,0,0,0,0,0,106214.84
India,Thailand,2016,EXPIMP,Fuels,35415.75,46844.89,1.2,0.88,0.13,-10.97,65.92,1.92,1.87,30,66.67,33.33,0,0,5,0,0,17948.62,28896.27,4.17,3.43,30,96.67,3.33,0,0,5,0,0,46844.89,0
India,Trinidad and Tobago,2016,EXPIMP,Fuels,288.3,139336.59,0.35,90.25,0.02,-11.77,98.62,5,5,1,100,0,0,0,5,5,0,139336.59,0,5,5,1,100,0,0,0,5,5,0,139336.59,0
India,Tunisia,2016,EXPIMP,Fuels,293.9,3.99,0.12,0,0.01,-13.62,-2.22,4.17,4.17,9,88.89,11.11,0,0,5,0,0,3.99,0,4.17,4.17,9,88.89,11.11,0,0,5,0,0,3.99,0
India,Turkey,2016,EXPIMP,Fuels,1016248.54,421438.05,22.72,37.3,2.34,-15.7,3.05,3.61,0.14,19,89.47,10.53,0,0,5,0,0,12749.17,408688.88,3.61,0.14,19,89.47,10.53,0,0,5,0,0,12749.17,408688.88
India,Ukraine,2016,EXPIMP,Fuels,1041.1,6595.08,0.36,0.34,0.24,-15.06,412.42,6.04,8.81,12,91.67,8.33,0,0,10,0,0,6595.08,0,6.04,8.81,12,91.67,8.33,0,0,10,0,0,6595.08,0
India,Unspecified,2016,EXPIMP,Fuels,1018261.36,212624.89,63.63,2.46,,,,4.17,0.38,15,80,20,0,0,10,0,0,16217.04,196407.85,4.17,0.38,15,80,20,0,0,10,0,0,16217.04,196407.85
India,United States,2016,EXPIMP,Fuels,1957503.69,1355208.72,4.66,6.64,0.72,-9.84,-5.55,6.11,8.01,58,94.83,5.17,0,0,55,0,0,1355208.52,0.2,6.11,8.01,58,94.83,5.17,0,0,55,0,0,1355208.52,0.2
India,Uzbekistan,2016,EXPIMP,Fuels,1.91,465.97,0,1,,,,4.17,4.17,9,88.89,11.11,0,0,5,0,0,465.97,0,4.17,4.17,9,88.89,11.11,0,0,5,0,0,465.97,0
India,Venezuela,2016,EXPIMP,Fuels,32.76,5071877.66,0.04,99.84,,,,0,0,1,0,100,0,0,0,0,0,0,5071877.66,0,0,1,0,100,0,0,0,0,0,0,5071877.66
India,British Virgin Islands,2016,EXPIMP,Fuels,0,91.88,,1.17,,,,4.17,4.17,9,88.89,11.11,0,0,5,0,0,91.88,0,4.17,4.17,9,88.89,11.11,0,0,5,0,0,91.88,0
India,Vietnam,2016,EXPIMP,Fuels,129307.62,5624.93,2.17,0.18,0.1,-1.21,20.29,2.08,0.09,10,80,20,0,0,5,0,0,122.6,5502.33,7.08,9.87,10,90,10,0,0,10,0,0,5624.93,0
India, World,2016,EXPIMP,Fuels,27715390.74,89308776.82,10.65,25.04,0.86,-9.36,-8.87,4.37,1.71,1582,86.09,13.91,0,0,55,0,0,23599545.52,65709231.3,8.99,2.25,77,94.81,3.9,0,0.06,155.61,0,0,28439687.39,60869089.42
